销售日期	扫码销售时间	单品编码	销量(千克)	销售单价(元/千克)	销售类型	是否打折销售
2020-07-18	15:52:20.953	102900005125808	0.097 	25.80 	销售	否
2020-07-18	15:52:54.373	102900005115908	0.501 	8.00 	销售	否
2020-07-18	15:54:16.601	102900005116714	0.422 	14.00 	销售	否
2020-07-18	15:54:16.895	102900011001219	0.478 	18.00 	销售	否
2020-07-18	15:54:17.042	102900005123880	0.251 	10.00 	销售	否
2020-07-18	15:57:19.707	102900005119975	0.261 	5.00 	销售	否
2020-07-18	15:57:20.270	102900005125808	0.132 	25.80 	销售	否
2020-07-18	15:57:20.954	102900005115779	0.301 	10.00 	销售	否
2020-07-18	15:57:21.235	102900005115793	0.328 	18.00 	销售	否
2020-07-18	15:57:21.375	102900011009970	0.920 	6.00 	销售	否
2020-07-18	15:58:15.045	102900005119975	0.623 	5.00 	销售	否
2020-07-18	15:58:46.295	102900011000328	0.451 	10.00 	销售	否
2020-07-18	15:58:59.655	102900005115946	0.401 	7.00 	销售	否
2020-07-18	15:59:50.842	102900011009444	0.671 	9.30 	销售	是
2020-07-18	16:00:41.108	102900005116714	0.343 	14.00 	销售	否
2020-07-18	16:00:49.045	102900005115779	0.241 	10.00 	销售	否
2020-07-18	16:01:06.139	102900005115908	0.363 	8.00 	销售	否
2020-07-18	16:03:29.968	102900011009444	0.271 	10.00 	销售	否
2020-07-18	16:03:47.795	102900005115960	0.671 	3.00 	销售	否
2020-07-18	16:03:50.608	102900005115823	0.190 	10.00 	销售	否
2020-07-18	16:03:56.014	102900005117056	0.341 	10.00 	销售	否
2020-07-18	16:04:31.085	102900005119975	0.341 	5.00 	销售	否
2020-07-18	16:04:31.227	102900005115779	0.301 	10.00 	销售	否
2020-07-18	16:04:31.370	102900051004294	0.518 	12.00 	销售	否
2020-07-18	16:04:31.513	102900011008522	0.576 	8.00 	销售	否
2020-07-18	16:05:09.920	102900005119975	0.402 	5.00 	销售	否
2020-07-18	16:05:41.608	102900005115762	0.542 	5.00 	销售	否
2020-07-18	16:06:37.685	102900005116547	0.445 	9.00 	销售	否
2020-07-18	16:07:40.986	102900005116547	0.479 	9.00 	销售	否
2020-07-18	16:08:13.239	102900005116714	0.851 	14.00 	销售	否
2020-07-18	16:09:35.873	102900005119975	0.663 	5.00 	销售	否
2020-07-18	16:10:38.311	102900005125815	0.317 	12.00 	销售	否
2020-07-18	16:11:40.999	102900011009444	0.371 	10.00 	销售	否
2020-07-18	16:12:48.940	102900005116547	0.445 	9.00 	销售	否
2020-07-18	16:12:50.760	102900005115779	0.361 	10.00 	销售	否
2020-07-18	16:12:51.053	102900005125815	0.317 	12.00 	销售	否
2020-07-18	16:13:17.025	102900011009444	0.912 	10.00 	销售	否
2020-07-18	16:14:43.498	102900005115946	0.315 	7.00 	销售	否
2020-07-18	16:16:32.920	102900005117056	0.301 	10.00 	销售	否
2020-07-18	16:16:52.045	102900005115779	0.471 	10.00 	销售	否
2020-07-18	16:16:52.414	102900005116233	0.422 	14.00 	销售	否
2020-07-18	16:16:52.560	102900005116530	0.359 	19.80 	销售	否
2020-07-18	16:17:29.471	102900005116547	0.368 	9.00 	销售	否
2020-07-18	16:17:29.614	102900005116912	0.272 	14.00 	销售	否
2020-07-18	16:17:30.324	102900005115984	0.418 	6.00 	销售	否
2020-07-18	16:17:36.440	102900005116530	0.232 	19.80 	销售	否
2020-07-18	16:19:26.373	102900005116714	0.293 	12.70 	销售	是
2020-07-18	16:20:07.295	102900005116257	0.576 	7.30 	销售	是
2020-07-18	16:20:49.985	102900005116714	0.386 	14.00 	销售	否
2020-07-18	16:21:31.108	102900005116547	0.457 	9.00 	销售	否
2020-07-18	16:21:51.889	102900011009970	0.334 	6.00 	销售	否
2020-07-18	16:21:53.858	102900005115779	0.461 	10.00 	销售	否
2020-07-18	16:21:58.311	102900005117209	0.192 	19.80 	销售	否
2020-07-18	16:22:22.847	102900005116547	0.490 	9.00 	销售	否
2020-07-18	16:22:23.352	102900005116714	0.608 	14.00 	销售	否
2020-07-18	16:22:24.522	102900005116530	0.288 	19.80 	销售	否
2020-07-18	16:22:41.694	102900005116547	0.434 	9.00 	销售	否
2020-07-18	16:23:31.795	102900005116714	0.372 	14.00 	销售	否
2020-07-18	16:23:45.623	102900005115908	0.288 	8.00 	销售	否
2020-07-18	16:24:01.154	102900005117056	0.200 	10.00 	销售	否
2020-07-18	16:24:10.941	102900005115779	0.281 	10.00 	销售	否
2020-07-18	16:25:44.873	102900005116547	0.457 	8.50 	销售	是
2020-07-18	16:25:48.123	102900005116547	0.479 	8.50 	销售	是
2020-07-18	16:25:51.795	102900011008522	1.679 	7.60 	销售	是
2020-07-18	16:26:15.458	102900005115779	0.160 	10.00 	销售	否
2020-07-18	16:26:15.605	102900005116714	0.465 	14.00 	销售	否
2020-07-18	16:26:55.576	102900005116714	0.258 	12.00 	销售	是
2020-07-18	16:27:17.358	102900005116530	0.086 	17.00 	销售	是
2020-07-18	16:27:27.821	102900005115984	0.602 	6.00 	销售	否
2020-07-18	16:28:01.021	102900005115984	0.468 	6.00 	销售	否
2020-07-18	16:28:01.171	102900005115779	0.331 	10.00 	销售	否
2020-07-18	16:29:29.389	102900005115908	0.351 	8.00 	销售	否
2020-07-18	16:30:35.280	102900005115793	0.384 	18.00 	销售	否
2020-07-18	16:30:38.701	102900005115946	0.673 	7.00 	销售	否
2020-07-18	16:30:39.123	102900011009970	0.368 	6.00 	销售	否
2020-07-18	16:30:42.905	102900011000328	0.481 	10.00 	销售	否
2020-07-18	16:30:46.139	102900011009970	0.334 	6.00 	销售	否
2020-07-18	16:31:13.450	102900005116547	0.457 	9.00 	销售	否
2020-07-18	16:31:13.741	102900005115779	0.461 	10.00 	销售	否
2020-07-18	16:31:15.467	102900011008522	0.664 	8.00 	销售	否
2020-07-18	16:31:18.795	102900005119944	0.145 	18.00 	销售	否
2020-07-18	16:31:23.286	102900005115823	0.521 	10.00 	销售	否
2020-07-18	16:31:24.141	102900051004294	0.326 	12.00 	销售	否
2020-07-18	16:31:24.608	102900005116530	0.278 	19.80 	销售	否
2020-07-18	16:31:25.967	102900005116530	0.273 	19.80 	销售	否
2020-07-18	16:31:29.842	102900005115984	0.351 	6.00 	销售	否
2020-07-18	16:31:33.983	102900011008522	0.752 	8.00 	销售	否
2020-07-18	16:31:41.676	102900005125808	0.074 	25.80 	销售	否
2020-07-18	16:31:42.100	102900051004294	0.092 	12.00 	销售	否
2020-07-18	16:32:14.530	102900005115908	0.376 	8.00 	销售	否
2020-07-18	16:33:57.057	102900005117056	0.110 	10.00 	销售	否
2020-07-18	16:34:15.123	102900005125808	0.147 	25.80 	销售	否
2020-07-18	16:34:55.936	102900005115762	0.522 	5.00 	销售	否
2020-07-18	16:35:14.951	102900005116530	0.111 	19.80 	销售	否
2020-07-18	16:35:47.764	102900005115762	0.522 	5.00 	销售	否
2020-07-18	16:36:01.670	102900011009444	0.611 	10.00 	销售	否
2020-07-18	16:36:25.436	102900005115823	0.982 	10.00 	销售	否
2020-07-18	16:36:33.348	102900005117056	0.461 	10.00 	销售	否
2020-07-18	16:36:54.093	102900011009970	0.401 	5.40 	销售	是
2020-07-18	16:37:26.476	102900005115779	0.601 	10.00 	销售	否
2020-07-18	16:41:15.483	102900051004294	0.134 	12.00 	销售	否
2020-07-18	16:41:15.911	102900005125808	0.081 	25.80 	销售	否
2020-07-18	16:44:28.139	102900005116530	0.222 	19.80 	销售	否
2020-07-18	16:45:15.842	102900005116530	0.273 	19.80 	销售	否
2020-07-18	16:45:26.405	102900051010455	0.535 	9.00 	销售	否
2020-07-18	16:45:40.842	102900005115984	0.719 	6.00 	销售	否
2020-07-18	16:45:53.045	102900005115984	0.435 	6.00 	销售	否
2020-07-18	16:46:10.342	102900005117056	0.160 	10.00 	销售	否
2020-07-18	16:46:14.483	102900005115779	0.331 	10.00 	销售	否
2020-07-18	16:46:18.951	102900005119975	0.562 	5.00 	销售	否
2020-07-18	16:47:07.233	102900005116547	0.457 	9.00 	销售	否
2020-07-18	16:47:10.389	102900005117056	0.321 	10.00 	销售	否
2020-07-18	16:47:14.967	102900005125808	0.112 	25.80 	销售	否
2020-07-18	16:47:26.108	102900005117056	0.210 	10.00 	销售	否
2020-07-18	16:48:01.405	102900005116233	0.300 	14.00 	销售	否
2020-07-18	16:48:47.295	102900005115823	0.441 	10.00 	销售	否
2020-07-18	16:48:53.358	102900005115984	0.485 	6.00 	销售	否
2020-07-18	16:49:00.405	102900005116530	0.187 	19.80 	销售	否
2020-07-18	16:51:16.186	102900005125808	0.054 	25.80 	销售	否
2020-07-18	16:51:28.920	102900005117056	0.251 	10.00 	销售	否
2020-07-18	16:51:33.686	102900005123880	0.441 	10.00 	销售	否
2020-07-18	16:51:44.001	102900005119975	0.281 	5.00 	销售	否
2020-07-18	16:51:44.147	102900005116257	0.514 	8.00 	销售	否
2020-07-18	16:51:44.293	102900005115779	0.311 	10.00 	销售	否
2020-07-18	16:51:48.905	102900005116509	0.633 	4.60 	销售	否
2020-07-18	16:53:28.846	102900011008522	0.551 	8.00 	销售	否
2020-07-18	16:54:34.624	102900005115779	0.541 	8.10 	销售	是
2020-07-18	16:54:51.451	102900005117056	0.852 	10.00 	销售	否
2020-07-18	16:55:33.117	102900011009970	0.602 	6.00 	销售	否
2020-07-18	16:55:46.199	102900005117056	0.170 	10.00 	销售	否
2020-07-18	16:55:52.412	102900005116714	0.401 	14.00 	销售	否
2020-07-18	16:56:54.639	102900005115779	0.220 	10.00 	销售	否
2020-07-18	16:58:46.963	102900005125808	0.027 	25.80 	销售	否
2020-07-18	17:00:14.702	102900005116530	0.192 	19.80 	销售	否
2020-07-18	17:01:29.514	102900011000328	0.611 	10.00 	销售	否
2020-07-18	17:02:32.161	102900005115793	0.284 	18.00 	销售	否
2020-07-18	17:04:37.557	102900005125815	0.234 	12.00 	销售	否
2020-07-18	17:04:37.710	102900011008522	0.564 	8.00 	销售	否
2020-07-18	17:04:55.592	102900005115779	0.431 	6.50 	销售	是
2020-07-18	17:05:25.029	102900005115984	0.569 	6.00 	销售	否
2020-07-18	17:06:23.498	102900005125815	0.334 	12.00 	销售	否
2020-07-18	17:07:04.997	102900005116509	0.546 	4.60 	销售	否
2020-07-18	17:07:05.294	102900005115984	0.769 	6.00 	销售	否
2020-07-18	17:07:33.366	102900011008522	0.514 	8.00 	销售	否
2020-07-18	17:07:33.661	102900005115984	0.334 	6.00 	销售	否
2020-07-18	17:07:33.815	102900005116530	0.152 	19.80 	销售	否
2020-07-18	17:07:33.968	102900005115908	0.251 	8.00 	销售	否
2020-07-18	17:07:34.122	102900011000328	0.291 	10.00 	销售	否
2020-07-18	17:08:11.358	102900005116509	0.852 	4.60 	销售	否
2020-07-18	17:09:00.736	102900005115984	0.502 	5.10 	销售	是
2020-07-18	17:09:00.884	102900005115779	0.471 	8.50 	销售	是
2020-07-18	17:09:01.181	102900005116714	0.901 	12.00 	销售	是
2020-07-18	17:09:01.479	102900005119975	0.562 	4.30 	销售	是
2020-07-18	17:10:16.573	102900005116530	0.253 	19.80 	销售	否
2020-07-18	17:10:37.155	102900005115779	0.391 	10.00 	销售	否
2020-07-18	17:11:24.433	102900005116912	0.107 	14.00 	销售	否
2020-07-18	17:11:57.014	102900005116714	0.286 	14.00 	销售	否
2020-07-18	17:12:21.886	102900005116530	0.136 	19.80 	销售	否
2020-07-18	17:12:23.644	102900005115793	0.701 	18.00 	销售	否
2020-07-18	17:12:24.515	102900005125808	0.078 	25.80 	销售	否
2020-07-18	17:12:35.186	102900005116530	0.192 	17.90 	销售	是
2020-07-18	17:12:39.821	102900005116257	0.677 	8.00 	销售	否
2020-07-18	17:12:40.120	102900005115984	0.920 	6.00 	销售	否
2020-07-18	17:12:40.270	102900005115984	0.920 	6.00 	销售	否
2020-07-18	17:12:41.470	102900005119975	0.643 	5.00 	销售	否
2020-07-18	17:12:44.172	102900005116530	0.414 	19.80 	销售	否
2020-07-18	17:14:04.722	102900005116530	0.308 	19.80 	销售	否
2020-07-18	17:14:05.028	102900005125808	0.047 	25.80 	销售	否
2020-07-18	17:14:05.179	102900005125815	0.367 	12.00 	销售	否
2020-07-18	17:15:33.325	102900011000328	0.611 	10.00 	销售	否
2020-07-18	17:15:59.184	102900005116530	0.268 	19.80 	销售	否
2020-07-18	17:17:02.522	102900005115823	0.661 	10.00 	销售	否
2020-07-18	17:17:03.074	102900011008522	0.351 	8.00 	销售	否
2020-07-18	17:17:45.690	102900005115908	0.464 	7.30 	销售	是
2020-07-18	17:17:57.565	102900005115823	0.721 	10.00 	销售	否
2020-07-18	17:17:57.925	102900005125815	0.292 	12.00 	销售	否
2020-07-18	17:17:58.055	102900005116714	0.486 	14.00 	销售	否
2020-07-18	17:19:01.378	102900005116714	1.001 	14.00 	销售	否
2020-07-18	17:19:01.629	102900011009444	0.942 	10.00 	销售	否
2020-07-18	17:19:01.755	102900005115793	0.662 	18.00 	销售	否
2020-07-18	17:19:01.818	102900005116899	0.695 	16.00 	销售	否
2020-07-18	17:20:53.500	102900005116714	0.351 	14.00 	销售	否
2020-07-18	17:20:53.562	102900005115779	0.301 	10.00 	销售	否
2020-07-18	17:20:53.752	102900005117056	0.251 	10.00 	销售	否
2020-07-18	17:20:54.005	102900005115793	0.350 	18.00 	销售	否
2020-07-18	17:20:54.260	102900005117209	0.237 	19.80 	销售	否
2020-07-18	17:20:54.323	102900011001219	0.228 	18.00 	销售	否
2020-07-18	17:20:59.941	102900005115984	0.468 	6.00 	销售	否
2020-07-18	17:21:30.315	102900005115823	0.822 	10.00 	销售	否
2020-07-18	17:21:47.154	102900005115984	0.368 	6.00 	销售	否
2020-07-18	17:22:06.123	102900005117056	0.261 	10.00 	销售	否
2020-07-18	17:24:19.783	102900005116912	0.129 	12.80 	销售	是
2020-07-18	17:24:20.358	102900005115984	0.351 	6.00 	销售	否
2020-07-18	17:24:50.425	102900005116257	0.376 	8.00 	销售	否
2020-07-18	17:24:50.661	102900005115779	0.361 	10.00 	销售	否
2020-07-18	17:24:50.724	102900051010455	0.546 	9.00 	销售	否
2020-07-18	17:25:22.140	102900011000328	0.521 	10.00 	销售	否
2020-07-18	17:25:35.264	102900011001806	1.000 	5.90 	销售	否
2020-07-18	17:25:51.565	102900005117056	0.150 	9.00 	销售	是
2020-07-18	17:25:51.800	102900005115984	0.268 	5.40 	销售	是
2020-07-18	17:25:53.092	102900005118831	1.000 	6.90 	销售	否
2020-07-18	17:25:54.877	102900005116943	0.139 	18.00 	销售	否
2020-07-18	17:26:20.935	102900005119944	0.050 	18.00 	销售	否
2020-07-18	17:26:20.993	102900005115779	0.271 	10.00 	销售	否
2020-07-18	17:26:21.102	102900005125808	0.031 	25.80 	销售	否
2020-07-18	17:26:26.384	102900011000328	0.200 	10.00 	销售	否
2020-07-18	17:26:32.842	102900005125815	0.225 	12.00 	销售	否
2020-07-18	17:26:43.514	102900011009970	0.468 	6.00 	销售	否
2020-07-18	17:26:43.577	102900005119975	0.281 	5.00 	销售	否
2020-07-18	17:26:52.826	102900005116530	0.086 	19.80 	销售	否
2020-07-18	17:27:06.748	102900005117056	0.271 	10.00 	销售	否
2020-07-18	17:28:50.873	102900005116714	0.336 	12.00 	销售	是
2020-07-18	17:28:56.295	102900005125808	0.101 	22.20 	销售	是
2020-07-18	17:29:08.186	102900005125815	0.451 	10.30 	销售	是
2020-07-18	17:29:28.217	102900005116530	0.116 	17.00 	销售	是
2020-07-18	17:30:48.669	102900005115779	0.231 	10.00 	销售	否
2020-07-18	17:32:49.942	102900051010455	0.423 	9.00 	销售	否
2020-07-18	17:32:50.005	102900005115984	0.452 	6.00 	销售	否
2020-07-18	17:32:58.742	102900005116714	0.293 	14.00 	销售	否
2020-07-18	17:34:03.617	102900005115779	0.341 	10.00 	销售	否
2020-07-18	17:34:04.058	102900005116714	0.429 	14.00 	销售	否
2020-07-18	17:34:23.436	102900005115779	0.431 	8.70 	销售	是
2020-07-18	17:34:31.951	102900005118831	1.000 	6.00 	销售	是
2020-07-18	17:34:38.660	102900005123880	0.321 	10.00 	销售	否
2020-07-18	17:34:40.613	102900005115960	0.537 	3.00 	销售	否
2020-07-18	17:35:14.894	102900005117209	0.288 	19.80 	销售	否
2020-07-18	17:35:15.026	102900005117056	0.200 	10.00 	销售	否
2020-07-18	17:35:15.222	102900005125815	0.409 	12.00 	销售	否
2020-07-18	17:35:47.878	102900011000328	0.391 	10.00 	销售	否
2020-07-18	17:35:48.095	102900005115984	0.351 	6.00 	销售	否
2020-07-18	17:35:49.121	102900005115779	0.331 	10.00 	销售	否
2020-07-18	17:35:49.291	102900005117056	0.231 	10.00 	销售	否
2020-07-18	17:35:56.686	102900005117056	0.331 	10.00 	销售	否
2020-07-18	17:36:05.748	102900005115984	0.234 	6.00 	销售	否
2020-07-18	17:36:20.301	102900005125808	0.039 	25.80 	销售	否
2020-07-18	17:36:20.359	102900051004294	0.033 	12.00 	销售	否
2020-07-18	17:38:11.869	102900005116233	0.064 	14.00 	销售	否
2020-07-18	17:38:11.927	102900005116509	0.721 	4.60 	销售	否
2020-07-18	17:38:12.031	102900005115908	0.338 	8.00 	销售	否
2020-07-18	17:38:35.308	102900005115984	0.502 	6.00 	销售	否
2020-07-18	17:38:46.524	102900051004294	0.100 	12.00 	销售	否
2020-07-18	17:38:47.096	102900005116943	0.111 	18.00 	销售	否
2020-07-18	17:39:49.355	102900005115984	0.385 	6.00 	销售	否
2020-07-18	17:39:53.927	102900005118831	1.000 	6.90 	销售	否
2020-07-18	17:39:53.983	102900005116714	0.393 	14.00 	销售	否
2020-07-18	17:39:54.217	102900005117209	0.253 	19.80 	销售	否
2020-07-18	17:39:54.282	102900011001219	0.239 	18.00 	销售	否
2020-07-18	17:39:54.476	102900005116547	0.412 	9.00 	销售	否
2020-07-18	17:40:23.680	102900005115779	0.391 	8.50 	销售	是
2020-07-18	17:40:23.746	102900005117056	0.251 	8.50 	销售	是
2020-07-18	17:41:23.137	102900005116257	0.301 	8.00 	销售	否
2020-07-18	17:41:23.332	102900005115908	0.288 	8.00 	销售	否
2020-07-18	17:42:05.217	102900005119975	0.301 	5.00 	销售	否
2020-07-18	17:43:02.199	102900005115793	0.712 	18.00 	销售	否
2020-07-18	17:43:02.623	102900005117056	0.220 	10.00 	销售	否
2020-07-18	17:43:02.751	102900005125815	0.276 	12.00 	销售	否
2020-07-18	17:43:20.893	102900005119975	0.281 	5.00 	销售	否
2020-07-18	17:43:51.396	102900005116714	0.193 	14.00 	销售	否
2020-07-18	17:44:48.648	102900005116943	0.045 	18.00 	销售	否
2020-07-18	17:44:48.951	102900051004294	0.058 	12.00 	销售	否
2020-07-18	17:46:28.594	102900005117056	0.321 	10.00 	销售	否
2020-07-18	17:47:00.616	102900005115984	0.334 	6.00 	销售	否
2020-07-18	17:47:00.875	102900011000328	0.231 	10.00 	销售	否
2020-07-18	17:47:07.248	102900005119975	0.522 	5.00 	销售	否
2020-07-18	17:48:07.694	102900005116943	0.095 	18.00 	销售	否
2020-07-18	17:48:38.826	102900005116530	0.293 	2.70 	销售	是
2020-07-18	17:48:48.692	102900005115779	0.160 	10.00 	销售	否
2020-07-18	17:49:01.858	102900005115779	0.361 	10.00 	销售	否
2020-07-18	17:49:34.388	102900011000328	0.671 	10.00 	销售	否
2020-07-18	17:49:34.716	102900005125815	0.384 	12.00 	销售	否
2020-07-18	17:49:44.817	102900011000328	0.461 	10.00 	销售	否
2020-07-18	17:49:46.271	102900005115908	0.426 	8.00 	销售	否
2020-07-18	17:50:03.819	102900005115779	0.711 	10.00 	销售	否
2020-07-18	17:50:03.991	102900005115793	0.695 	18.00 	销售	否
2020-07-18	17:51:45.934	102900005123880	0.231 	10.00 	销售	否
2020-07-18	17:51:46.059	102900011008522	0.501 	8.00 	销售	否
2020-07-18	17:52:21.217	102900005115984	0.351 	6.00 	销售	否
2020-07-18	17:52:34.670	102900005125815	0.501 	10.30 	销售	是
2020-07-18	17:52:37.699	102900005115823	0.220 	10.00 	销售	否
2020-07-18	17:52:37.762	102900005116530	0.131 	19.80 	销售	否
2020-07-18	17:52:37.887	102900005118824	0.190 	10.00 	销售	否
2020-07-18	17:52:39.701	102900005125808	0.093 	25.80 	销售	否
2020-07-18	17:52:46.233	102900011000328	0.301 	10.00 	销售	否
2020-07-18	17:53:08.967	102900011000328	0.491 	10.00 	销售	否
2020-07-18	17:53:09.898	102900005117056	0.471 	10.00 	销售	否
2020-07-18	17:53:10.025	102900005115779	0.361 	10.00 	销售	否
2020-07-18	17:53:39.465	102900011008522	0.652 	8.00 	销售	否
2020-07-18	17:54:10.675	102900051010455	0.445 	9.00 	销售	否
2020-07-18	17:54:57.945	102900005115779	0.271 	10.00 	销售	否
2020-07-18	17:54:58.055	102900005116530	0.136 	19.80 	销售	否
2020-07-18	17:54:58.117	102900005116530	0.253 	19.80 	销售	否
2020-07-18	17:56:07.530	102900011000328	0.321 	10.00 	销售	否
2020-07-18	17:56:27.332	102900005115908	0.401 	8.00 	销售	否
2020-07-18	17:56:56.905	102900005116899	0.551 	14.40 	销售	是
2020-07-18	17:57:18.045	102900005116257	0.376 	7.20 	销售	是
2020-07-18	17:57:37.497	102900005115946	0.616 	7.00 	销售	否
2020-07-18	17:57:38.073	102900005125808	0.116 	25.80 	销售	否
2020-07-18	17:57:38.138	102900011000328	0.641 	10.00 	销售	否
2020-07-18	17:57:51.717	102900011008522	0.313 	7.20 	销售	是
2020-07-18	17:58:12.566	102900005115779	0.391 	10.00 	销售	否
